lat,lon,N,P,K,Moisture,pH,OC,Temp
17.250033996379027,72.84739848911786,287.4597034382176,31.875597009626958,97.45898938086029,21.571135436994705,5.6645001388088,0.3816483513729746,14.885027612158922
16.268744760261175,73.89970422097784,204.89933526339757,10.306987323622387,120.18097098408572,17.016769327371087,7.689832468656775,0.5813220083690183,16.468351960454015
17.723003912347743,77.70122976763535,338.31273790485346,39.12516577771683,194.78571489657998,14.288151691369714,5.935328659269926,0.4403371610240703,13.733061345759003
18.61166659756958,75.66857606870224,128.1952201341254,27.29383789835009,99.04976928718455,17.285705497434716,6.043880925270651,0.67670075288155,16.767865199605556
18.34452238290769,77.51565956987002,279.64564361499447,38.002191148249025,133.04738282110446,15.116501530617613,6.550620166934863,0.6799310606490196,11.515479988172952
21.771995541118045,76.66347928647872,160.63647082629728,9.61552345971909,184.3655531347326,13.46796522322108,6.009676703571639,0.7683004282903008,17.913941591935405
19.573760851567982,78.0929423155668,325.78956799541027,37.719976003396056,117.18731296570357,7.281532180513688,7.845708061883926,0.7793784767721899,18.872315802324877
19.08576082970655,79.89299784970503,349.7766852369548,16.632333048554095,89.72819843680098,17.089897831868345,7.806130491998502,0.6078754763660068,26.146705566703925
17.839567972130666,73.99236682359934,122.09125682736193,8.934603380426724,170.32152504595717,24.88411861512453,7.100194860275054,0.5822199980310208,15.871416902633824
19.30975004024642,76.7495148821194,196.78589817189632,26.34224130199779,105.65200794497028,6.393341887889221,5.95315336206952,0.6715165232776454,25.999642358791423
18.562179289386652,72.8118356942641,213.34571666833523,35.23824383993754,171.68595850946488,12.133055869317737,7.860442353042683,0.9937791506652829,18.34562024777729
19.48970976846089,74.1914316233569,299.67770127758894,16.61831420998815,164.04247907262624,29.561517732347998,6.192324784564735,0.7866514173004948,21.791330109988508
16.58533568788157,74.51600335141612,333.44654907214453,16.51764931211049,129.75402622167104,24.30782001033592,6.06329013248298,0.9848733740985609,10.379080948188735
17.770168535933518,72.77094036133093,318.34471341512835,20.161787043179405,134.13034562207332,7.08156721682673,7.476888525386444,0.6825790937530606,17.122723421892996
20.442999698359912,75.36558131659521,192.03930124104653,36.97543316865328,185.59900706672357,8.427057625950214,6.262692029732058,0.6502051269273432,23.529983916270055
17.95295330518498,74.34700024951667,222.28879764327044,34.66371385505245,80.28431475463145,29.842446266586077,5.7279078040591305,0.7969609686295993,24.195888551116724
17.561133727998023,73.66455147644129,310.9669737815202,10.858417067598868,99.6493147021408,10.353634122179823,6.3396160371456265,0.45577451532757635,26.368775859391647
20.235007687291933,74.125582216974,314.6434125482748,16.401016002747063,167.40524163437243,15.901625154542756,6.4889608108363,0.37274813277654273,22.676669460107092
21.668781511962184,72.90774489226641,158.719516110254,37.83449753631606,117.37994688792531,5.129291677831786,7.352784775665684,0.2354276305506683,20.82216494408528
20.193143687211254,79.47694262109404,262.7800760785409,16.975156775860427,93.6504011122019,18.82902495697607,7.04623358628093,0.7981777854026957,13.823002077861215
16.07576944477183,73.49111114576367,196.95564511458713,27.65081128421816,144.19711199529752,29.005272248350646,6.721090756084774,0.9604080420871524,28.86592963820903
17.786798884831416,79.35611197462265,128.95536997930088,30.50512332366738,182.28536972292784,13.16812181007149,7.813751313036031,0.2732563384007081,27.386209413020264
16.894461134353865,76.42983639182223,239.68564618250514,32.84631355445532,80.16971529690647,6.389646667381483,5.86349841913111,0.6080275679000141,29.16718927862933
20.11739932865138,78.64276651910065,183.41416467605353,9.716663020441768,111.13213452318567,15.158760281955015,6.090491565581223,0.678611221758221,18.600037674547373
19.887710871463284,73.1245321889981,275.78587089715813,27.783893513717707,110.95151224754956,20.649013823505765,6.027600936806721,0.21870669002798265,12.713973039160027
19.178390275660824,76.86063613755428,155.65828061312212,37.02026431305782,178.32546816422644,23.908881824568986,7.057452683453636,0.479765449202299,28.196900756782306
17.673495256228826,75.60993003126997,190.06221768809678,39.54338353729077,165.8264342364311,11.328694952109231,6.982367049677859,0.5995339451480431,29.16782268544281
17.33650119267977,74.83851989231064,181.39075618264235,7.131894814634577,105.86599303284461,14.524277995061512,5.707866925644635,0.20322009119713436,25.840714033670686
18.580168704443544,74.62634965263341,164.14876216109604,22.228478856899,156.75073644289665,27.651665533849904,7.493967411457431,0.9018090701922674,20.510912250377245
21.725773247674148,72.90688408268183,140.77644638307302,17.980323046190158,161.22652069951212,5.789376530735108,5.615779633355858,0.41698865667934515,16.167442857778077
17.418260936589103,73.80355144280983,170.19533006730256,9.89021966585014,86.39010809651246,10.979483347662406,7.51629999870471,0.41175056305597213,16.96400252746107
16.3803939624859,73.16063235723313,261.7322936371835,30.761406298944415,165.07979463155414,27.117549051219815,6.495748375319069,0.4988250043810714,16.632978581318092
21.196276247614918,78.2858284953557,130.10703249283324,14.053413954669962,170.45252803249338,8.859746428205217,5.703613747090249,0.8396322337863664,26.340437502076355
19.7925431790195,74.13742647477883,276.7630300170065,23.844485189428443,82.63310237092197,28.951731907543575,6.194809643216952,0.6694203289059004,29.42609864137029
17.71442604008888,77.82375026290065,209.66990739426095,16.103402223142584,122.83644633660424,7.327717329032803,6.413071159388281,0.5140720374166436,22.203172687446905
17.105241969949677,78.598302422834,143.0028041816981,33.34663992688594,136.95370957040723,9.852243582567539,7.476680712252235,0.6200873111767029,15.16594578382956
16.399254292316012,79.6939992309237,289.45572151870874,24.70457635420782,176.14649697881697,22.942387651135526,7.63038683538702,0.6124104980953781,15.94266904747261
16.686852054408867,76.12566796190062,242.62117967697074,6.504537197168253,178.0546438428844,12.550910769136879,7.918981099040726,0.7857771821432038,26.13610737699743
20.05318311965316,74.9081528648047,349.35743478252255,13.65007515068117,145.02371346908848,9.99280341111413,7.012107265503552,0.4430354075376773,29.309764984389833
18.303977227051284,73.97202416775129,218.68500482446078,35.297508896263736,129.54721502926424,20.343345696883638,7.328320559253693,0.8306007810584417,14.916448990268222
18.981806293091854,79.84642932555963,320.6572973287835,6.752597145929727,96.25961527913928,7.221066498296182,6.943263124988129,0.326525021479683,21.07762015672294
16.960488053059684,72.44534658450905,321.3550630636755,33.19799079076748,130.14412545760388,15.397379918255476,7.327579973235442,0.5408314054347676,18.527238390715702
21.290505476135362,75.76488612490068,324.64305865760264,5.593887285624589,82.22323710778831,23.184897209624467,7.221770008698446,0.8471477322608292,29.16157896774009
17.932352637594946,77.44832187400829,347.64347205392994,23.63135141577421,147.83230130317827,18.68424813468492,5.542966704439623,0.91483967979719,16.088822422718437
18.50021596313685,74.6225048153354,265.1537652738816,23.120820656380648,170.24860744741954,23.390895131842903,7.839600185681707,0.2738243741431748,26.051202664443586
17.278956190624776,76.08781250754114,174.28724834174923,17.635686974839444,137.1778392776818,29.181240188748806,6.514773667904185,0.3664578619579171,29.809585775332735
18.71343697363617,73.22383614146801,259.7472309069152,17.860250724218503,128.7347815166823,9.752045061415942,7.922765846232544,0.5482042787208772,10.155543033832437
17.376585672546177,72.7503207734391,260.8718909266314,8.657777691392797,168.46848204844463,13.54839534153156,6.342655007888332,0.8843036974573102,28.55652446289364
18.930579270669227,76.62542442106157,243.07845366193692,12.868366853542142,92.2962919025178,10.08501558669897,5.515799198829123,0.5855902453083581,18.060744524109644
16.99578024521502,79.87272568376864,233.3918452668459,34.755984212948775,169.17307425106503,25.313492906669374,7.554759992050848,0.35348467423715707,24.39953970463379
16.93554607583269,73.5845325996095,141.49993699563447,31.778323685497472,190.64994878691743,24.885178262667942,5.9387442053805115,0.5806949092585232,10.536049327193705
18.8680289392222,75.96431021764042,347.2621177129303,28.37618228466687,81.37997715866622,8.025447927991834,5.76456126561516,0.357601626015431,12.995398451767677
17.22713807170157,74.1528379870609,239.3776436639925,22.830263765635316,101.52301772808858,6.532344596743029,7.90501251506427,0.47735052730222033,24.419535527243628
18.974376429522952,79.69053201421043,133.80861869046367,6.3877933877559006,94.24307676534544,18.410214337800276,6.061399810128967,0.5811143030996218,24.140068088935536
17.644500981435456,75.6137811067691,272.80543210764165,13.794681539077494,165.21884452222454,16.343670293960123,6.300881275046051,0.5505856418515616,26.28528359157038
19.818739149241814,75.74540397871736,210.1676520223556,27.636087535273948,171.45412187244526,27.673255755071853,7.9702952845574275,0.2008404215712062,20.324057194557994
21.45230010277499,73.59946077742981,284.9670136115312,7.2221029890251245,136.7765094199643,21.242335639703125,6.627188448754758,0.7772954719648326,20.16153927876979
18.036833183548996,76.93858409147686,157.3338122876779,17.880950593984885,112.04890691401695,16.519317732271144,5.686483627506225,0.6654327705759937,16.87206553505001
19.50498041989322,76.02038370397386,174.3306901388599,15.720490166550453,155.8870672371719,10.59443344521379,7.685133429659469,0.2650200308735679,17.33230315507867
17.993455418473985,74.70866482234509,347.7598190838954,8.297469243746939,199.5667891524425,6.4887177271088765,6.844768868218653,0.5042629257619606,19.073931326749996
20.149169296284796,76.46010026334534,138.9180021392748,25.72330139976081,113.4497200258858,11.211190608139875,7.009781619405809,0.6948492996463207,25.975785996227675
16.753031346069886,76.60786030206407,208.57781637746476,37.90053334089894,155.8424618517794,13.45451904741994,7.188127563605034,0.7907168359013845,27.259883758714473
18.40780935624445,79.91698319446957,226.9138811889418,8.71626717585934,106.5690443906785,13.202381763205663,7.964479866543965,0.5634773947368472,26.971330317460584
17.18014867145715,76.68309794468375,275.90757056574176,15.276870277272096,158.36637832997843,7.408549654118366,7.569435942296797,0.242320057057134,11.584657842003509
19.179178834215737,73.43542316643884,130.8952890567945,36.96909244919945,164.30714671735961,23.96161859193025,7.586673505654193,0.3734166485291958,13.119919864497039
20.55054373922564,79.11126431997529,155.07899795480694,37.99380384503761,116.38930250021117,13.903777681635919,7.555016963142014,0.6845025520964658,22.848174578355973
21.790676688634825,76.93986439261239,348.49456444457735,37.78502518488665,165.00214019368826,29.631343413807,7.363210034453716,0.5085941972419761,28.993030646508668
19.822463922615885,78.22071951648316,122.92389490434677,25.210083182200183,133.93548826340964,19.119558089335,6.066496754943088,0.5792770355419841,29.436929814887133
20.863755896683333,79.27896449456634,250.029420089797,39.88124856637457,88.40021633394348,27.151119345033557,5.524139390912621,0.7084132540776693,18.967126467410363
19.187162027135113,77.83179564101815,308.84076559795176,11.425568240532943,123.01695803371233,12.680967697068539,6.746417744271648,0.42074862317631967,20.654878288310194
17.289046019549236,76.23486964606771,341.38578727034445,27.882985285254506,179.9560127323099,15.590864389678945,6.772977562652851,0.5489300741819332,28.50589900922342
19.316933002637775,79.57942714169977,226.9450626020059,25.07446474432048,186.1161629767202,24.303732954685618,5.957459194428797,0.6531714553974415,15.807588936423551
20.48889418822507,77.23456957627339,255.35943288264582,25.401978479879503,111.57425666332483,12.172524378484985,7.660293850585352,0.4552491656573896,13.670560327992893
21.168774686874755,72.53665274797478,318.3326489488629,30.384390371411765,177.9570714946462,8.70055390820298,6.188134460207144,0.8221739485946769,13.857451961599631
18.580100097909447,76.12614474752617,156.60642960616798,8.66958844115621,186.8749190542842,21.42495077014517,6.124191555970842,0.39029500655185245,25.39085570325081
18.69907588937844,78.46469636757911,323.4250159393041,33.83678985861123,94.27625341778526,23.256963117971534,6.9611128113649485,0.34185395482891423,29.981752043453085
21.023212725948405,78.74686503357084,195.5500343026855,11.25386751415924,137.1756895172924,13.472888733858372,6.463220403280363,0.6535005492754717,29.095510342028618
18.199840664926334,73.20246528085642,304.540234866795,11.407445579511371,163.75740703240155,18.659785465578594,7.135343626012689,0.8147423615323333,28.310754779350585
21.687190661681825,74.8537236449741,277.3303797995472,37.88543355215232,136.91420577175188,13.967816686223767,7.324204093489523,0.36904507276215787,23.67182804471655
16.47063839298263,74.5817536567434,171.72983328597482,28.8325865247645,130.37573352186467,19.55362160261199,7.845439955828936,0.2756949734591621,21.097375785734677
17.78659782575482,73.92057106516688,251.57406651437785,29.31049079151371,83.47769527917328,12.363404360997055,7.790342603386462,0.8966808437804445,11.522184851723374
21.47210320718624,74.85254386653278,320.5810316264685,21.696661203274566,129.7029906437491,15.07974426251788,5.66857350957002,0.6389714259645327,29.71812603282678
20.540605923063307,78.65894922297555,344.0624302619525,27.404576480357697,130.6755640766463,12.973976202437516,6.704020300079042,0.5145751636842852,28.133755263354654
20.255577486482107,73.40004142435801,321.8787510716651,21.372076792939126,132.24298915774293,20.891040939797897,5.539223814527015,0.5622017966467399,22.09099594088819
20.518614594380878,78.52728333542507,202.50259272775406,31.53783329447217,177.8747869788973,28.874005753275604,5.7462507493680715,0.5405255819079884,28.08914729817212
19.55049539894931,73.59107965493536,212.8036926846666,14.3532049936069,80.61681550503573,7.85861116365548,6.116815840390357,0.5727667128712325,17.30728934012967
21.403684483883612,78.69881244158387,194.97987623490735,23.050567753509995,166.15989657516172,15.807166097448146,6.385215542737336,0.6117364898509194,16.982660458400794
17.59538277441496,76.73184977782795,208.85574839821314,9.101200246464082,146.8479818621106,16.107846472965374,7.248475311375862,0.29279345664316064,28.852140245566687
16.223594829128917,72.91819317685611,153.38082880417,29.622217015863626,91.62172407985551,20.163222585694317,6.810903284847899,0.2224120988972385,25.2845095471803
16.059451785201,78.4400376545496,222.62277178684897,27.80102524311215,193.26266848361206,14.618584139440761,7.833019551123513,0.7709905088692326,11.29265334598632
16.038891542289296,78.00088489215483,125.04257108096623,20.907420582373803,171.9795215602483,10.976041718048421,7.600062722964658,0.29371545923036957,14.717767230357916
21.26939749358742,78.07571525729315,228.80969781298148,9.842593274624264,121.27339423750601,15.811880170991609,5.64346530733804,0.9195942042027785,28.036438313606226
21.26364285853683,75.94632123832395,229.41369378634772,12.985644676607649,81.84181731164053,17.021541140433442,6.077371620098938,0.8776066633098616,16.418050716264595
19.103580893665328,74.46608617540106,339.0216008192202,15.970352792632493,125.121767131097,11.568892272967394,6.642462863616947,0.5535705245993499,20.75417678455563
19.733005327152235,78.66057629881026,263.6574199223919,12.443619021243887,183.48012551999037,13.199271102408892,7.7931403430711494,0.5409573826748995,18.294646341649376
20.689583322316597,79.32221962195318,204.5179905706291,10.355589805449354,120.32658342748914,24.93637134928816,7.125161496334333,0.44103013064287266,13.357685736924555
20.022815060946204,77.78313306198368,173.15096449028385,19.74361607492835,194.04917795477746,29.97388257878992,6.5133911721532405,0.4838660047677804,11.229237686725202
17.750672878960035,72.90418273007242,225.36029989881735,30.017849179831654,187.4407521529816,11.770812871140741,6.102853197152516,0.3487017325373668,23.397272509019537
20.401346599471335,73.53919409713247,138.92902272606113,36.55525136949572,164.04746679530717,23.388517239543944,7.655883503418154,0.8818524315371474,14.909152877353467
17.734401928412396,79.47076620481822,227.9400606271867,12.115583426936698,109.90825655819758,25.015940411990364,7.4752086723893525,0.4755612953890587,20.23416208691826
21.711665223553936,79.04097783967394,221.86430236782374,20.105148540610067,179.37326042180302,28.769250225018304,5.77520092001663,0.5623780736203702,24.485990178174113
16.989958017143742,72.45852425494702,211.3456531985537,24.803655863894484,80.34941298628195,14.673616690279408,7.538603692593677,0.2925330009836423,24.194534605416287
19.573943859326995,76.82718892932958,175.18795567597,39.045958286886325,134.25688226757262,7.650541996719383,6.190490626639306,0.9730234226001457,14.587749019478927
18.69218422663635,78.62123973538914,256.9910677125886,21.637382633706682,135.9712411195512,5.131957608488839,6.818614897646457,0.46831582720648157,25.151597829545913
18.55331396188751,73.32398849843587,164.01324690026433,7.095927464122211,118.70567644322679,18.64899501250772,7.538339518403424,0.8344156966599661,22.357722077475565
16.51664644737799,73.34495306063698,140.80650346161244,25.811649145809707,113.80061966213324,23.330605768614326,6.127794205604197,0.20518302746353465,11.096529564908565
16.608597511743866,79.96880354632007,295.330871915888,27.20000475070806,143.76402952490912,8.089300873803,6.8738310369294995,0.7500198378109013,15.164359647059392
20.979001019707503,74.60723691673167,280.1751525242206,27.86566836462128,183.6014560605307,24.59648298755723,7.995125341341796,0.6556034106365436,24.46108761553456
17.99330205593075,72.84977055963047,214.76243932405632,31.814764285943713,169.8557936703496,14.917224725551483,7.34881153001175,0.9749235634795961,26.76820181517552
17.3475467173554,72.92586525097519,298.3692904072007,12.320006746350755,135.27338231306922,18.076797455873518,6.74050894950958,0.24429192021280255,16.862114821761043
20.125360634537568,73.35730516094506,220.21930159139316,9.042782758396761,91.64087113440794,13.32665242497902,6.895829885050866,0.7891387554556397,22.948330533726065
18.071364192088872,78.82123444119463,139.74619681864456,30.93092333632895,108.47250914314763,9.992499083612419,7.749217200830985,0.8924182585607467,21.931627783577046
19.102387691149943,76.20396619837473,247.62837116738055,16.299105255485117,147.63170103857067,26.280285261486778,7.9314166620873126,0.8290420129975549,22.95041790227057
19.531865769211034,77.78303150737307,274.8845022162027,11.46066614865963,191.02495714116475,19.786784010297282,5.678320286160412,0.4492868184170634,24.221053010608045
16.086072225060096,73.92872555981752,147.4174198465882,14.504401103921158,138.39733909331076,21.54876567365127,5.782416780475604,0.8271045111976634,29.702983726581735
20.299427363961076,74.63465905158832,296.33322436971594,37.55642426758038,94.54244712355415,26.444722649532753,6.054026021866691,0.48946034539496747,12.35654774848852
19.48023613817407,75.91071053811987,250.05603681610071,35.37113180873348,150.72176973452767,27.98313689556782,7.277436739812197,0.8698801856758263,27.05983255467708
