Pixel_ID,State,District,N,P,K,Moisture,pH,OC,Temp,NDVI
39,Maharashtra,Sangli,327.412506901491,32.85923112868332,154.58350092962093,25.49588724973173,7.194710989824733,0.851293987450233,26.555937177108614,0.83968513865807
40,Maharashtra,Pune,234.0017955858464,21.222936365164802,195.15991411765373,29.23524954858288,7.6926126030453545,0.5283927404137019,20.34309022678231,0.9088089092998538
41,Maharashtra,Sangli,278.65445393588027,28.85213730169731,208.59468304409086,23.040368820219438,6.988590275258387,0.44962059530432863,22.92594745603044,0.7769073088863889
42,Maharashtra,Aurangabad,336.2682935588549,24.62517860878424,192.17089177101823,24.53323803679046,6.13263401651675,0.473379462972339,21.62719505347533,0.8366141163543072
43,Maharashtra,Nanded,150.0,23.594559954974848,162.43681448575114,25.71105194789792,6.716848155225915,0.6325809716839597,21.112489903528523,0.755505508335841
44,Maharashtra,Pune,332.0246929048039,30.896526741462893,165.00806289667204,29.857854758886617,6.128290324556583,0.7176009616371253,22.369104166983586,0.6915953635585654
45,Maharashtra,Satara,212.105886918108,11.972931057149731,155.44822404485592,14.039295476662,8.036648576460555,0.376109795337646,20.414802002797003,0.7677156034522472
46,Maharashtra,Sangli,304.5177809917679,28.859951752577775,201.51093290130885,23.206203336345226,6.9558333305248565,0.5576668216519184,24.181910097692732,0.7122123305146674
47,Maharashtra,Akola,253.12760928484292,27.426897871840772,100.0,20.403749862277362,7.00314621983091,0.6070470890647113,21.199738114083026,0.8498279945877999
48,Maharashtra,Akola,177.88459306748857,23.212950859851226,217.72010663497105,33.248225981509094,6.503264152650572,0.5544203346853609,23.96933474433245,0.95
49,Maharashtra,Nanded,228.92526465166193,25.356952185793133,144.65336248428366,39.23554674726535,7.838076147262146,0.5415134413485333,27.59849231533233,0.8420169370152758
50,Maharashtra,Nagpur,323.50546921097526,9.447563081461315,116.75336693004013,11.764606933439396,6.838355899333266,0.7076313383693943,29.00942820838411,0.8059275824335821
51,Maharashtra,Nagpur,374.3544342156197,21.36561392558295,161.23983821551343,32.51803786526247,7.276442240538351,0.6879158407085101,16.907356518112955,0.8964732165794069
52,Maharashtra,Sangli,150.0,32.19285515575531,100.0,32.99933205405118,6.455167573857738,0.684154960120659,19.990213198692526,0.9338998527513107
53,Maharashtra,Sangli,288.06677277246257,20.09038628947397,108.5450846082355,27.024641158143204,6.698057508600551,0.7567969189511415,22.056560767397293,0.7938588872777335
54,Maharashtra,Nanded,253.57817840272654,13.788546065483755,145.0857812593768,16.81273264446691,8.178835079749833,0.6052895327957593,20.201097968029657,0.8171183928587378
55,Maharashtra,Pune,311.0812558760306,16.27781766478669,136.86145224840593,27.477026409299125,6.671632098197487,0.41579189713145637,32.496566973602384,0.7751420588306246
56,Maharashtra,Nagpur,366.84376628871337,21.51487873006151,188.0098536683167,19.292928637120184,7.283096194759837,0.6976597585005456,18.32092626469964,0.6672726729289875
57,Maharashtra,Akola,213.73480756973362,23.457047596826605,223.5319901578137,25.340016952178132,7.045159567557513,0.4687486998812886,20.189795531519344,0.704539190748926
58,Maharashtra,Akola,323.3198597927849,23.92180556801194,130.67116462317065,23.980224478035876,8.424597642095433,0.7521799039030946,21.2379817645059,0.9265630546371024
59,Maharashtra,Sangli,168.6154256671788,13.184807014956517,180.16987733423133,29.038484627386282,6.993263533972217,0.35430089464299164,24.986312635859196,0.7844598889412773
60,Maharashtra,Latur,220.9614458526904,17.077247697411824,143.34227340925088,18.816055381921103,7.029112976766896,0.4753574825383443,24.081827303119354,0.7959809512440691
61,Maharashtra,Nanded,283.4151961389885,19.490547005025007,180.67959731418844,25.64146441883177,6.56559892203742,0.5201129546669393,25.113266438521507,0.8166002788127309
62,Maharashtra,Amravati,334.51823588059136,19.485420984603,129.06381724331962,27.831741899025864,7.1295163889134034,0.856349349478325,26.94997202280289,0.8611363510401527
63,Maharashtra,Nanded,191.65149628460705,21.606455994219566,295.2699840570073,14.333966340268672,6.91086915699577,0.5388809793547102,20.59212528441446,0.8608200875708288
64,Maharashtra,Latur,403.3926963330994,16.373513131209727,160.4056792892676,24.957200434384333,7.270909565211381,0.6965703902556477,25.735846549897804,0.7884380731716877
65,Maharashtra,Akola,229.49564270637484,12.548956899766798,178.2580320389481,26.118945739335995,7.3191501353313075,0.7044526689978731,25.064498914310764,0.838039491315934
66,Maharashtra,Latur,292.60898917782663,26.209525562483595,100.0,26.16467054804057,6.837878008793477,0.7421425406492114,21.999509595701955,0.9040841946529841
67,Maharashtra,Sangli,302.47546201818045,33.25070315519709,259.91222940291624,14.522875456124437,6.273699304558379,0.35798840166738116,20.01156844423895,0.8043935438921807
68,Maharashtra,Amravati,206.91104348492092,21.721647567345787,177.43374710542597,27.41362004681785,6.475115971753179,0.539944069024867,25.037512465344424,0.899786164418538
69,Maharashtra,Aurangabad,288.7748554659852,29.49818476373921,213.6535000061177,28.324638294843467,6.788725167817796,0.5362018148757233,22.792964061178797,0.9472754455949767
70,Maharashtra,Pune,265.22211368880033,14.315951720347254,134.925821185511,10.820912395007944,7.033093525851167,0.9758533814462959,18.925522207582052,0.95
71,Maharashtra,Aurangabad,317.8310191229217,25.841344685120745,232.36564945809945,30.051617699093015,6.020669152342888,0.6421446481377299,18.76645838861179,0.7589668500022868
72,Maharashtra,Amravati,153.2767850657433,28.976265868935098,199.4464545359326,23.66649197453727,7.167981175791892,0.4311766429052435,32.783007918467305,0.8103376945580183
73,Maharashtra,Amravati,366.92981711216476,23.54164771437073,179.75874666423223,26.652699991880837,7.150146359544189,0.4290368357764941,17.63421936880121,0.95
74,Maharashtra,Amravati,240.24357757665092,17.178311319623337,151.8897001117923,21.425171789594458,6.715944284379702,0.742782452704283,18.78145244453563,0.7416420718156936
75,Maharashtra,Latur,343.8298656529287,15.8576042941895,197.72971176356273,20.217524255822195,6.450855172002181,0.6369155523435273,27.2071338680636,0.7802105799311917
76,Maharashtra,Nanded,182.60234601553677,12.229527367618303,154.88968853194422,34.014129151736356,6.844245189181837,0.37452855703228405,22.01702774365622,0.7781821144201864
77,Maharashtra,Nagpur,322.32956870671575,15.810703830107885,129.18934276362106,19.676206588180897,7.047045353503647,0.37729476427243913,22.85185634512353,0.8343558596306936
78,Maharashtra,Aurangabad,212.0533657504841,19.012786051701823,170.03146029007286,24.949535885720206,6.593460272359776,0.6223929845208717,19.86982517906208,0.8539424374997421
79,Maharashtra,Sangli,233.11837161198616,8.0,105.48311423921518,32.79233853311456,7.181863399660347,0.7749751244887659,27.15996975931932,0.7199503775541648
80,Maharashtra,Satara,150.0,26.54904111153477,226.0738336623933,11.559658605551103,6.79438744355179,0.5442838701006313,17.369953221128714,0.73777466499273
81,Maharashtra,Satara,238.28654172601978,19.58246106252194,191.83921984522038,19.363997146359175,6.9464672946437975,0.6044975451790736,20.182119586161882,0.7417347880041691
82,Maharashtra,Amravati,265.92474665824005,19.21792912407675,192.52148837392843,17.680447676130022,6.789591083272728,0.5656175922669612,26.25545563249442,0.7247668980345678
83,Maharashtra,Amravati,158.40402951741265,14.596802688877139,180.39247803746736,19.704145158442767,7.413302948219671,0.6700173825397293,28.469481018887976,0.8766603060922057
84,Maharashtra,Pune,228.63661876885763,26.294055355021335,138.30453392557584,15.549232221818642,6.066022495885658,0.690901492701846,17.87828259001487,0.9403835345587492
85,Maharashtra,Akola,154.79183502496022,16.730466590246547,213.7320210577731,23.81425049618056,6.798570956268057,0.8019066311197076,31.620958153732293,0.8537805827531019
86,Maharashtra,Nagpur,297.0433885832195,12.798980021590344,122.99773641200547,22.665631680672945,7.178384187309893,0.6934199747195883,26.80071391811427,0.8431657925120115
87,Maharashtra,Latur,259.5058059762753,28.15494576326335,163.30866091495008,19.924548499719364,8.086570159799166,0.5968726859002296,19.404800367030145,0.7272292882008022
88,Maharashtra,Amravati,302.69735902824937,12.003533175270292,294.23428710767826,22.705886838592455,6.806040826422366,0.7714598854334878,21.325180636774203,0.9163942246660534
89,Maharashtra,Satara,291.0595412281474,15.645537121079206,178.40450440146853,19.467702405880065,6.633089318204831,0.38900083547276665,19.307067015556385,0.6918652315506933
90,Maharashtra,Pune,304.8820835577035,29.00582978338574,164.25368672251528,27.33087173226673,5.94712789565486,0.5814159031889161,18.072167497015915,0.8116181421703478
91,Maharashtra,Aurangabad,259.6798117498002,16.04738704531186,100.0,29.92273320077226,6.7886962098402455,0.6363780638418779,23.719381674912235,0.773211818209911
92,Maharashtra,Akola,306.0789961816742,29.607429362852244,134.13718539014525,23.545375036671278,6.815328629992113,0.5011652367035695,25.654948855552085,0.8808113168342895
93,Maharashtra,Pune,270.66206005599525,11.987933847739392,187.10890329526833,27.66351447170294,7.335874268758624,0.7621171088331933,26.335688618195615,0.836734406338275
94,Maharashtra,Akola,276.0230231209072,24.406716844701805,157.2508107875324,24.732323607018028,6.813792630426409,0.6173527232991793,17.996014676072612,0.95
95,Maharashtra,Nagpur,286.79838389102514,18.720365744205253,220.8081246890814,23.517505357746042,6.720729890557568,0.7329776118853581,17.37936031054216,0.8400826674813876
96,Maharashtra,Satara,264.7794714516552,26.07989621633212,100.0,16.29515469546022,7.800315771856429,0.6476722598443705,31.16958569085629,0.8388140084183672
97,Maharashtra,Satara,150.0,24.377256599814885,160.18532457317258,29.975145172310967,7.1536968750602945,0.5970177584566703,25.563615397636944,0.7862469303142594
98,Maharashtra,Nagpur,415.862278594063,16.09777433557984,139.503094746873,14.872530752468126,6.840209602886378,0.5003197605536681,29.950917714977837,0.8134780927531988
99,Maharashtra,Pune,241.97837071468228,15.171278500038051,124.72478481124269,17.694528253030878,5.839793019335464,0.4188906252530438,18.71768768129133,0.8546098589165717
100,Maharashtra,Latur,319.059343908595,18.716066934646946,167.7741330656405,28.048916952999623,6.326366787062621,0.6573614619276076,23.665808832852225,0.839396101120652
101,Maharashtra,Latur,252.30730843429336,16.99316019632858,191.08535720171852,27.049138664952782,6.250494963205571,0.6857221044865477,33.00679285144177,0.8375696631500404
102,Maharashtra,Pune,237.59604389740582,12.95857875792725,205.81579271813632,30.291185631045604,7.20617115372113,0.5435171023466601,20.179157054680875,0.7437103949658843
103,Maharashtra,Akola,352.8503120798037,30.77526603857313,142.4245089282026,21.673790640384095,7.1715192344349425,0.6501685184980537,25.63417709069132,0.95
104,Maharashtra,Satara,155.08718090254843,12.455958197426932,209.78453764516308,18.295897251568036,6.495454721171287,0.5987582888174926,25.779044123386157,0.7151338563332723
105,Maharashtra,Latur,262.5963016846574,26.182840522614978,176.81162635566693,29.176781914742932,7.326800466591034,0.9025331316280374,24.63765367147652,0.8510378616120619
106,Maharashtra,Amravati,295.43928984153854,26.652221483497446,206.92169815388138,27.043644186643785,7.640004813753492,0.7753943385668509,28.52863596415011,0.8518967910071714
107,Maharashtra,Nagpur,322.4123556934197,19.431479758529584,180.3332568573644,23.08517186936942,6.513534448064209,0.7293394537195318,25.610138775037917,0.6485963211756829
108,Maharashtra,Amravati,305.19825614465896,11.89850952834305,237.28101854828353,25.281782546571062,7.159948328016962,0.539793036400166,25.152089419187377,0.8038363240226485
109,Maharashtra,Latur,233.21398312696832,21.164539957389845,218.31342874368974,17.840908203533637,7.0797818044881256,0.494981877759124,27.78018651569937,0.6781450476172981
110,Maharashtra,Satara,282.02613600728404,16.84516767612226,164.10327168504517,11.788558556246976,7.439274164399843,0.7620103500483246,16.196025792244985,0.7674805698642991
111,Maharashtra,Aurangabad,173.11916597502534,8.0,189.80065025239995,20.987674653884334,6.387260309721572,0.706253467094903,23.975202855084795,0.7548737095410618
112,Maharashtra,Nanded,285.8504146600249,21.459845984770194,154.53402434279974,33.295256859157824,6.3300485174476915,0.4242985485403542,26.768666020655317,0.8688077107314456
113,Maharashtra,Sangli,264.45237282800935,18.623584383617885,212.77262398771813,21.942145030184225,7.303301086366894,0.5956612673737695,24.078677429588282,0.7815954851522894
114,Maharashtra,Latur,250.4806702478848,12.880150895809715,153.34057597340376,24.139845605315216,6.610016072881918,0.7405835432302273,22.353497018150115,0.6926980263185372
115,Maharashtra,Nagpur,282.49867630038256,15.455602898610145,108.87779614744912,22.103412789380837,6.555500555219378,0.5978566452915046,16.634381410014846,0.8451760850028925
116,Maharashtra,Amravati,277.7875360399135,19.75485239842395,164.6450910921098,16.932620142116562,6.437786797360045,0.8428203037530897,27.860620035487017,0.859366767081904
117,Maharashtra,Nanded,275.479819527204,22.814700258686376,142.07280812272177,26.62028380134203,7.097657247354388,0.4632308266872964,22.943851562627554,0.7693453985611142
118,Maharashtra,Aurangabad,331.0048549723512,16.035756510457187,216.0413542109252,24.549514432162578,6.168776880598161,0.4339020729980533,26.67721147883102,0.8442019268206709
119,Maharashtra,Nagpur,281.1134640743862,20.79668418958493,246.57632938400573,32.298870005233645,6.079750764574098,0.7291691503437902,28.060789006494794,0.8447487366982666
120,Maharashtra,Nagpur,299.0845568556214,31.859265642369365,230.81652932630783,26.784807961339823,6.652179453115823,0.5963842682771248,22.112350188825786,0.7028384835480584
121,Maharashtra,Satara,198.10542518779053,16.82421057472268,197.84089465315574,30.775946625237005,8.5,0.5855056640065168,19.26714636941761,0.8602660608301793
122,Maharashtra,Amravati,262.280208690092,20.720187960309566,197.60830877286875,17.863244608809566,6.845574077545993,0.3497123889183616,24.596892490421116,0.8517756751762193
123,Maharashtra,Amravati,150.0,14.590395523786565,100.0,36.010422615180815,6.9367648447376045,0.8671243819449963,16.468190877832065,0.754178526036118
124,Maharashtra,Sangli,206.70735467316513,11.821762048693271,139.73797370913724,10.291082566046569,6.706276333785098,0.6933834500013872,21.09479743612469,0.9110650161147047
125,Maharashtra,Nagpur,176.86489481103868,28.66586950227407,100.0,26.2714132085695,6.935604402642054,0.4896072121199955,22.200240605638523,0.7321981205528152
126,Maharashtra,Amravati,368.7015233671416,25.308358530524824,182.0697563724963,19.718300665555418,6.475629792705145,0.35606734281168906,29.867061921257548,0.9230089248059233
127,Maharashtra,Aurangabad,257.18476526724896,22.86224496333873,173.45698509771148,16.302046654868583,7.597760091668284,0.5259365125258031,16.773672405360998,0.765750787122727
128,Maharashtra,Pune,215.47881550658127,12.17206762515545,233.2044518304894,14.366739560153519,7.302289417353733,0.27691811329326405,25.82884673204953,0.8776239109808049
129,Maharashtra,Amravati,321.8170072419105,21.43273495415908,158.34310343806837,22.821900905490132,6.957039244351562,0.5944166645235237,25.91051817454792,0.804155670864584
130,Maharashtra,Pune,252.14504163381505,13.790270812807204,161.45025257679293,26.69034176169517,6.646741878275923,0.6013937628796369,23.557370374485057,0.8362027913457069
131,Maharashtra,Akola,167.33213038361197,23.020574495611267,100.0,25.757961164711734,6.360661765080985,0.613770866187101,23.25542520533657,0.8096471947112569
132,Maharashtra,Amravati,222.5738623582517,31.484188123200717,161.4192919656494,25.304597239078337,7.5220406384132525,0.6743522831958907,23.601675620574305,0.8291968801972981
133,Maharashtra,Satara,300.1080877717466,16.898618822661298,186.80282863610998,27.04209458692315,7.118973626423119,0.5610591266325788,23.722581857101762,0.8601392218714862
134,Maharashtra,Latur,310.35109206297875,30.892236108961434,125.44881936621823,21.359955654027583,6.031918803838959,0.7396514196491782,21.66196997457301,0.8164952785623462
135,Maharashtra,Akola,278.14393065429346,15.287881144927681,210.56635834765035,23.16682447683197,6.781478509907237,0.7129313516420955,21.72177295072368,0.8758541460289841
136,Maharashtra,Nanded,179.568283797049,26.986607875957443,230.21518474014565,33.518243280954096,5.788266670613699,0.7607101365560582,31.848765237538743,0.8889590171048516
137,Maharashtra,Pune,241.81810154011825,19.791780079820658,116.51809751331055,25.872476512918016,7.761506309525878,0.704660569222418,35.0,0.8026421634372638
138,Maharashtra,Amravati,150.0,33.74565543554445,107.46923899563818,14.12760751825865,7.613542259205784,0.9659628609508909,28.537091274042073,0.8451127296041888
139,Maharashtra,Nanded,311.2940227772426,25.87646540500437,229.34440770772375,24.521154978970817,7.549977079694518,0.5760380039452175,18.253211529248265,0.9224585914030397
140,Maharashtra,Aurangabad,248.6661987329315,23.318439658642877,168.48410628910779,18.297910901389592,6.477656430242947,0.45235914370612446,26.883602927737236,0.7506042710032722
141,Maharashtra,Sangli,210.2643151480447,20.98086487500472,137.74102008390838,33.3520794605339,6.364816390361751,0.609474818896076,24.317263140607103,0.8315860595526161
142,Maharashtra,Nagpur,316.93639939025564,16.027324899053543,132.98203630299045,23.09794846451458,6.723022245846123,0.7728498913112256,18.992926885741383,0.8054777094822937
143,Maharashtra,Nagpur,274.84986781023264,33.50272860689762,229.6371072967249,26.532078964241812,6.364364721718034,0.6716330574188469,25.958999759513034,0.7797002655337933
144,Maharashtra,Amravati,185.3682058765229,15.842568813224556,137.67167304938613,29.36954626166665,6.823030193024783,0.78716131090106,20.306037503024527,0.8223195329779042
145,Maharashtra,Aurangabad,245.31198549162193,13.234973973556425,149.87840919272392,20.48365738877625,6.951844572275473,0.7639906358189894,17.752639487343323,0.8115400018253913
146,Maharashtra,Latur,333.4750662575686,29.740379373794273,100.83734179881557,25.606507346186774,7.875696162030113,0.34720335918570894,24.25753397621939,0.7998332962063853
147,Maharashtra,Sangli,360.33675416521095,25.537593093256447,100.0,12.155175309984678,7.625565301381892,0.5220219912676869,16.40367066426311,0.8836588106032274
148,Maharashtra,Nagpur,215.08188115782002,25.208618857747577,220.88164888765255,34.294211006366325,5.987650345928158,0.41203128176984216,27.647694408588322,0.6758775562599859
149,Maharashtra,Pune,289.6029980246914,25.79244784661228,178.82753955104278,20.388676732792597,7.378774769956101,0.36650760438047947,18.61886619161402,0.8586380143409186
150,Maharashtra,Sangli,170.024752627824,12.022140186564155,169.44747752994573,24.68040037963563,7.521066106444597,0.33059565202753866,28.244840921569597,0.8555525055156298
151,Maharashtra,Nagpur,205.1024559330382,20.487661056602168,241.25592614228424,22.15931764277178,7.78840568478634,0.417818476541039,20.8643635947328,0.6874284779028067
152,Maharashtra,Amravati,214.80210653968655,24.7358936711276,140.81018358280085,25.640258087665604,7.487977945949846,0.49705213865263265,24.1922088404287,0.8801542039164156
153,Maharashtra,Nanded,242.55163519135775,17.553061483588735,117.94626483487748,14.772916044426777,6.267809573670535,0.492197711183508,28.24029237775141,0.8031331123489488
154,Maharashtra,Nagpur,286.94065780513614,16.81695426237106,246.03606860114257,35.35821848346997,7.015673458923835,0.22971856261735374,26.54579278806504,0.6164818927973132
155,Maharashtra,Sangli,282.3835361192382,32.01167580081784,138.36216958994854,26.603804534790285,7.346870258484336,0.5216396798659462,21.26355928201608,0.7564976453421328
156,Maharashtra,Aurangabad,302.73628937035267,20.72135380060528,137.50184114328624,39.77527578780163,7.547424768377722,0.36034321203398867,20.93497593625149,0.8745420877926965
157,Maharashtra,Sangli,196.09318021547764,18.168651773871993,142.57195090283227,22.878172182087326,7.0339899549382645,0.6794539131535096,22.718004887763634,0.8389201315060962
158,Maharashtra,Aurangabad,203.63987637087473,19.13547466567031,115.56373657215016,27.599572379977225,7.918450499406219,0.7828142777545974,22.14622851627917,0.9192580909479962
159,Maharashtra,Satara,358.36931956505015,19.40424373975006,102.6854810875062,29.29262869344527,6.261534672540352,0.5609489263917358,19.920924488476494,0.7551635921376049
160,Maharashtra,Pune,269.6344388629919,20.018276120920486,189.66221763858573,31.143877648718046,7.569732481264794,0.37726530473251446,12.78431546039218,0.8747455928991419
161,Maharashtra,Latur,252.28955114865164,25.936216629692787,147.18014476403263,16.973748874944874,7.724685585076601,0.5525024956108158,26.514574038904172,0.860975872063377
162,Maharashtra,Nagpur,225.40937595639684,8.0,145.41899982863828,26.35082403241528,6.112653058735523,0.6275039879668733,22.93876060330802,0.8463433199680871
163,Maharashtra,Sangli,308.96704616344,12.15170887064949,100.0,23.970228095759772,6.766242035884725,0.6830749997672318,27.36620569725599,0.8426411263320912
164,Maharashtra,Aurangabad,241.57430691733393,26.156925688381193,183.1152465445313,19.615908217177317,6.881317188462096,0.5430363990029636,22.64944696873409,0.8122174319375863
165,Maharashtra,Amravati,389.4384927959302,16.36571046197997,203.39429174041882,25.795755482438953,7.7810447736392785,0.8342266795090278,23.128016596263066,0.7397265703723054
166,Maharashtra,Sangli,223.7396557062013,19.54509562509072,219.18808639759447,27.452217763154252,5.539658646071179,0.6278651238130156,23.94304852960562,0.7985400027839585
167,Maharashtra,Aurangabad,300.8159227577288,26.94688905214406,149.68656540797124,21.383679074100723,7.169526115664076,0.4938220984885225,19.873149917552126,0.8703674070389094
168,Maharashtra,Nanded,261.7867557940774,14.912120734067996,177.83083504792717,25.47440389752812,6.483169778585954,0.4679307052766391,26.84879741838047,0.7957712036566961
169,Maharashtra,Latur,255.61586189557565,13.597900481492744,168.34506624370482,17.90871958112871,7.024592073865565,0.7244210893847199,18.70548397599154,0.8291418724643551
170,Maharashtra,Pune,197.31144835873798,8.201860463743989,262.52932084731447,17.3807498056699,6.867247825848537,0.5584780050166619,24.229626791236402,0.8652589770031438
171,Maharashtra,Sangli,187.25256326904633,26.812910098176623,154.25098427805125,27.296848754992403,8.27736793344736,0.7033017035528139,24.48998283916,0.92792978681195
172,Maharashtra,Nagpur,197.67189031984665,23.017402429484815,184.68236018810086,24.181869944966053,6.943376949978771,0.5871160125423313,26.25075770257598,0.8462328411033209
173,Maharashtra,Sangli,234.54805867831334,14.359106513379722,236.51570717779674,21.025819543860333,7.396006355870271,0.8152870539708804,23.650679995990128,0.7314954744445481
174,Maharashtra,Akola,222.65730830055182,22.868539979764734,158.72893824536402,23.882259085137154,7.497072709417064,0.46099303462617275,28.151929895207754,0.7661750431131565
175,Maharashtra,Akola,360.1942702610844,22.36802917893789,116.1852622084167,26.667616009320845,7.717978891987391,0.5085325643520926,22.46393133330833,0.8011750555783358
176,Maharashtra,Nanded,309.6196633470391,24.7868160382965,220.68650874480227,28.704199082790623,6.936362854577177,0.7832995681460253,18.714983401229098,0.8004681869380301
